GEOID_JOIN,LAT,LON,POPULATION,WEIGHTED_DEMAND,TIER_LABEL,MULTIPLIER,METHOD,ASSIGNED_SID,ASSIGNED_NAME,TRAVEL_TIME_MIN
1.2103E+11,27.8602139,-82.7052949,2140,1819.0,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,5.105556028831706
1.2103E+11,27.8604784,-82.6948433,1067,853.6,AE/A — 100-yr Floodplain,0.8,CPLEX,16,Lealman Exchange,5.602539861247495
1.2103E+11,27.8517621,-82.6970435,1880,1504.0,AE/A — 100-yr Floodplain,0.8,CPLEX,16,Lealman Exchange,3.989632541875265
1.2103E+11,27.8556068,-82.7062996,992,793.6,AE/A — 100-yr Floodplain,0.8,CPLEX,16,Lealman Exchange,5.208401633321315
1.2103E+11,27.8508305,-82.6786818,1346,1076.8,AE/A — 100-yr Floodplain,0.8,CPLEX,16,Lealman Exchange,5.177652439824917
1.2103E+11,27.8678149,-82.6756265,1348,1078.4,AE/A — 100-yr Floodplain,0.8,CPLEX,16,Lealman Exchange,7.34411586875791
1.2103E+11,27.8440244,-82.6826269,647,517.6,AE/A — 100-yr Floodplain,0.8,CPLEX,16,Lealman Exchange,3.8732089505774057
1.2103E+11,27.8895244,-82.6607527,1505,1279.25,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,11.540643214021244
1.2103E+11,27.8488405,-82.793825,613,30.65,X Unshaded / Minimal,0.05,CPLEX,16,Lealman Exchange,12.367008202032762
1.2103E+11,27.842369,-82.7911713,789,39.45,X Unshaded / Minimal,0.05,CPLEX,16,Lealman Exchange,11.157595290663592
1.2103E+11,27.8427352,-82.7853042,893,759.05,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,11.071457756927012
1.2103E+11,27.9825347,-82.82827,578,578.0,VE/V — Coastal High Hazard,1.0,CPLEX,16,Lealman Exchange,27.01121084428025
1.2103E+11,27.8112951,-82.8081865,621,621.0,VE/V — Coastal High Hazard,1.0,CPLEX,16,Lealman Exchange,13.464712277067353
1.2103E+11,28.0531743,-82.764407,1101,220.2,X Shaded — 500-yr,0.2,CPLEX,16,Lealman Exchange,28.965739264271715
1.2103E+11,27.8172886,-82.7518243,753,640.05,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,6.276496808921024
1.2103E+11,27.8819921,-82.7936164,2388,119.4,X Unshaded / Minimal,0.05,CPLEX,16,Lealman Exchange,15.971746231950725
1.2103E+11,27.7694777,-82.7386327,1452,1234.2,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,9.5708907958539
1.2103E+11,27.7267779,-82.7430469,1126,957.1,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,14.459410306982166
1.2103E+11,27.7371734,-82.7516327,583,583.0,VE/V — Coastal High Hazard,1.0,CPLEX,16,Lealman Exchange,13.235953527959875
1.2103E+11,27.7381532,-82.7146522,924,785.4,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,10.839731949148494
1.2103E+11,28.0115846,-82.7667373,2620,2096.0,AE/A — 100-yr Floodplain,0.8,CPLEX,16,Lealman Exchange,25.31882808695918
1.2103E+11,27.817242,-82.7467927,676,574.6,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,5.976947657948145
1.2103E+11,27.8520758,-82.7228557,768,614.4,AE/A — 100-yr Floodplain,0.8,CPLEX,16,Lealman Exchange,6.754427191735543
1.2103E+11,28.0205578,-82.7792988,1722,344.4,X Shaded — 500-yr,0.2,CPLEX,16,Lealman Exchange,27.47648793492424
1.2103E+11,27.8324265,-82.6907959,2819,2255.2,AE/A — 100-yr Floodplain,0.8,CPLEX,16,Lealman Exchange,3.1128276433660544
1.2103E+11,27.8432689,-82.6680798,759,645.15,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,5.038525034003007
1.2103E+11,27.9790282,-82.7696012,2016,1612.8,AE/A — 100-yr Floodplain,0.8,CPLEX,16,Lealman Exchange,21.829973931923185
1.2103E+11,27.8265357,-82.6754746,780,39.0,X Unshaded / Minimal,0.05,CPLEX,16,Lealman Exchange,2.6275391044493617
1.2103E+11,27.7719017,-82.6753349,1558,77.9,X Unshaded / Minimal,0.05,CPLEX,16,Lealman Exchange,6.948750587332784
1.2103E+11,27.825061,-82.6612383,802,160.4,X Shaded — 500-yr,0.2,CPLEX,16,Lealman Exchange,3.881510225986277
1.2103E+11,27.8152506,-82.6777094,832,665.6,AE/A — 100-yr Floodplain,0.8,CPLEX,16,Lealman Exchange,1.9525279449608683
1.2103E+11,27.7622876,-82.6755732,535,26.75,X Unshaded / Minimal,0.05,CPLEX,16,Lealman Exchange,9.442184565903911
1.2103E+11,27.7565079,-82.6695248,333,16.65,X Unshaded / Minimal,0.05,CPLEX,16,Lealman Exchange,9.16117205074096
1.2103E+11,27.8111015,-82.6580733,911,45.55,X Unshaded / Minimal,0.05,CPLEX,16,Lealman Exchange,3.948859507758858
