GEOID_JOIN,S0_Clearwater_Fund,S1_Palm_Harbor_Mid,S2_John_Hopkins_Mi,S3_Sexton_Elementa,S4_Gibbs_High,S5_McMullen-Booth_,S6_Carwise_Middle,S7_Jamerson_Elemen,S8_Sanderlin_K-8,S9_Ross_Norton,S10_Campbell_Park_E,S11_New_Heights_Ele,S12_Fairmount_Park_,S13_Belleair_Elemen,S14_Skycrest_Elemen,S15_Largo_High,S16_Lealman_Exchang,S17_Mildred_Helms_E,S18_Melrose_Element,S19_Palm_Harbor_Uni,S20_Palm_Harbor_Uni,S21_Clearwater_High,S22_Palm_Harbor_CSA,S23_The_Coliseum,S24_White_Chapel
121030244032,23.64628858716366,31.862266862608667,9.040345295271642,3.2258240255890605,11.470155581727791,24.477819595868265,35.16131338432203,12.003879789882149,11.358095938298764,22.836280581406665,8.300995491116101,7.01375852893094,11.982585546417347,23.080933893754764,22.09995605115808,19.788117823837688,6.459436906802283,20.66945050095648,9.999454594541596,34.4146048297193,34.407902897298364,21.129891693304803,33.479410295106725,7.172838992129581,33.52890356940127
121030244033,24.660664223194985,32.876642498639974,7.438694137906695,1.6241728682241137,9.86850442436284,25.492195231899583,36.175689020353325,10.4022286325172,9.756444780933812,23.850656217437976,6.699344333751152,5.412107371565994,10.380934389052404,24.09530952978609,23.1143316871894,20.802493459869016,5.419109394011039,21.209899223396867,8.397803437176645,35.428980465750605,35.42227853332967,22.144267329336124,34.493785931138035,5.563356413214377,34.543279205432576
121030253031,10.710931969104708,21.77071153600906,21.85821376636045,16.096191857979967,21.030105737466886,16.713030100085096,26.716630446825,21.563829945621247,23.331355423570205,6.602349679749555,22.093494543925804,16.461647451615324,20.127714221567736,6.85147364890165,9.541787044903709,3.4411273597088434,14.655126102969223,3.489534497192785,22.81732306563039,22.53226917490109,22.525567242480147,9.425303372108312,22.5498764615277,21.164229768093005,21.64656791458305
121030253051,10.610692396932253,21.670471963836608,21.757974194188,15.99595228580751,20.929866165294435,16.612790527912633,26.61639087465254,21.46359037344879,23.23111585139775,6.777666891609874,21.993254971753345,16.361407879442865,20.027474649395284,7.026790860761972,9.441547472731248,3.616444571569164,14.554886530796765,3.6502213866650353,22.717083493457945,22.43202960272864,22.42532767030769,9.32506379993586,22.44963688935525,21.06399019592056,21.546328342410597
121030254012,4.969175279882382,13.965086470330313,23.83963334563902,18.077611437258543,23.01152531674546,8.087745800860697,18.0913461476006,23.545249524899816,25.31277500284877,6.002884104117634,24.074914123204373,18.443067030893907,22.902520102056567,5.4642103272587175,3.4125473817067395,7.017800233532504,16.6365456822478,8.592986548724632,24.79874264490897,16.517424437440933,16.510722505019988,2.4424830238534625,15.582229902828365,23.145649347371577,15.631723177122906
121030233002,25.728709289639365,33.94468756508438,3.14972759650319,4.117771929368605,4.692676956204667,26.56024029834397,37.24373408679775,5.226401164359023,4.940003315394793,24.918701283882367,3.3850083740685437,3.962072809276085,5.2051069208942256,25.163354596230477,24.182376753633783,21.870538526313403,6.171483338852003,22.27794428984125,4.10883689577314,36.49702553219502,36.49032359977407,23.212312395780508,35.56183099758245,3.0786857899803595,35.611324271876995
121030283003,28.026486260566053,37.267555555145,6.510498121576586,12.10602715057961,3.5516427078376256,29.88310828840459,40.56660207685832,3.0179184996832693,3.906440802669708,26.99085253183367,6.745778899141939,8.424062232808385,3.0340441715104216,27.239976500985765,26.85734133636505,23.82963021179296,8.765103603637426,23.697044047656,5.613950733971927,39.8198935222556,39.81319158983465,26.512118988458152,38.88469898764303,8.541011612490532,38.93419226193757
121030275011,22.92224178295049,13.364656996194729,49.18621719105831,43.42419528267781,48.358109162164745,23.63956200864245,12.362751323110327,48.89183337031911,50.65935884826808,26.40502402861597,49.42149796862366,43.78965087631318,48.24910394747585,26.16070621400336,23.880670203789887,29.30587874153525,41.98312952766706,29.82184785836577,50.14532649032826,10.68657735990096,10.693279292321902,24.830706508763285,11.76542691470369,48.49223319279087,11.35147390182127
121030205004,32.347271794448744,40.56325006989373,4.111311670275645,10.22056603771792,6.268462718765638,33.17880280315336,43.86229659160709,6.28895974335438,3.614934310104101,31.537263788691742,3.892634368878357,11.079701400435916,7.850672998010512,31.781917101039845,30.80093925844316,28.489101031122782,12.790045843661373,28.896506794650637,3.6575849765540895,43.11558803700436,43.10888610458343,29.830874900589887,42.1803935023918,4.242742529364842,42.22988677668635
121030254011,4.324860876550161,15.38464044345452,24.473652386801177,18.71163047842071,23.645544357907617,9.789793422563315,19.79339376930321,24.17926856606197,25.946794044010936,4.300836482415019,24.708933164366524,19.077086072056066,23.53653914321872,3.762162705556102,3.155715952349157,5.31575261182989,17.270564723409958,6.890938927022015,25.43276168607112,16.146198082346544,16.1394961499256,3.0392322795537656,16.163805368973154,23.77966838853373,15.260496822028507
121030223011,25.42463865039347,35.02405927416736,6.738400812300067,11.281448411901325,4.565519726046415,27.63961200742697,38.32310579588071,4.534198060882671,7.201726702594223,24.38900492166108,6.97368158986542,7.510046545152497,2.98357294374424,24.63812889081317,24.255493726192466,21.227782601620365,7.851087915981543,21.09519643748341,7.3101969712979855,37.245975856189816,37.23927392376887,23.910271378285568,36.6412027066654,8.023262044218383,36.360274595871765
